kernel_rbf,kernel_poly,kernel_linear,c,gamma,degree,perf-on-seismic,perf-on-ijcnn1,perf-on-colon-cancer,perf-on-car,perf-on-pima,perf-on-cod-rna,perf-on-tic-tac-toe,perf-on-pendigits,perf-on-usps,perf-on-sonar-scale,perf-on-vehicle,perf-on-abalone,perf-on-magic,perf-on-australian,perf-on-kr-vs-k,perf-on-crx,perf-on-monk-2,perf-on-segment,perf-on-breast-cancer,perf-on-german-numer,perf-on-led7digit,perf-on-haberman,perf-on-lymphography,perf-on-winequality-red,perf-on-bands,perf-on-letter,perf-on-wine,perf-on-W8A,perf-on-wisconsin,perf-on-shuttle,perf-on-phoneme,perf-on-spambase,perf-on-diabetes,perf-on-appendicitis,perf-on-ecoli,perf-on-wdbc,perf-on-housevotes,perf-on-titanic,perf-on-A9A,perf-on-twonorm,perf-on-chess,perf-on-splice,perf-on-banana,perf-on-ring,perf-on-spectfheart,perf-on-bupa,perf-on-coil2000,perf-on-saheart,perf-on-yeast,perf-on-automobile
0.0,1.0,0.0,-0.5,0.0,0.6989700043360187,0.711763,0.902648,0.692308,0.713873,0.668831,0.667089,0.6875,0.785812,0.686559,0.547619,0.252941,0.155689,0.654837,0.594203,0.164113,0.557252,0.528736,0.616883,0.941606,0.745,0.33,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.974652,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.838878,0.914189,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,0.7781512503836435,0.711966,0.902648,0.692308,0.713873,0.668831,0.666636,0.6875,0.332879,0.530108,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.409091,0.919708,0.745,0.24,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.975193,0.642336,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.838571,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,0.8450980400142568,0.71227,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.1005,0.433871,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.251082,0.905109,0.745,0.24,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.975966,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.837957,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,0.9030899869919435,0.711611,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.345161,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.192641,0.875912,0.745,0.22,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.976198,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.838469,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,0.9542425094393249,0.710444,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.312366,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.883212,0.745,0.19,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.976198,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.838878,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,1.0,0.713945,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.326882,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.125541,0.854015,0.745,0.28,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.980835,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.842563,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.30102999566398114,0.712372,0.902964,0.692308,0.713873,0.668831,0.960215,0.6875,0.949977,0.945161,0.547619,0.423529,0.155689,0.772082,0.855072,0.164113,0.557252,0.678161,0.835498,0.963504,0.745,0.69,0.677419,0.433333,0.45625,0.671233,0.420333,0.416667,0.97473,0.941606,0.863793,0.73173,0.63587,0.62987,0.772727,0.382353,0.587719,0.914894,0.759637,0.841028,0.981757,0.909375,0.626772,0.55,0.748649,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.47712125471966244,0.714503,0.902648,0.692308,0.713873,0.668831,0.949389,0.6875,0.948158,0.938172,0.547619,0.270588,0.155689,0.725026,0.855072,0.164113,0.557252,0.597701,0.800866,0.956204,0.745,0.68,0.677419,0.433333,0.45625,0.671233,0.15,0.416667,0.977125,0.839416,0.782069,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.93617,0.759637,0.839799,0.97973,0.873438,0.497638,0.55,0.677703,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.6020599913279623,0.715214,0.902648,0.692308,0.713873,0.668831,0.825625,0.6875,0.932697,0.903763,0.547619,0.252941,0.155689,0.656677,0.855072,0.164113,0.557252,0.574713,0.668831,0.956204,0.745,0.51,0.677419,0.433333,0.45625,0.671233,0.0516667,0.416667,0.978903,0.722628,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.765957,0.659864,0.840414,0.959459,0.778125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.6989700043360187,0.716127,0.902648,0.692308,0.713873,0.668831,0.671649,0.6875,0.901774,0.820968,0.547619,0.252941,0.155689,0.654837,0.855072,0.164113,0.557252,0.551724,0.642857,0.948905,0.745,0.43,0.677419,0.433333,0.45625,0.671233,0.0373333,0.416667,0.979521,0.671533,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.84113,0.756081,0.54375,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.7781512503836435,0.716533,0.902648,0.692308,0.713873,0.668831,0.666531,0.6875,0.709413,0.66828,0.547619,0.252941,0.155689,0.654837,0.681159,0.164113,0.557252,0.528736,0.606061,0.941606,0.745,0.41,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.979675,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.841437,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.8450980400142568,0.71699,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.291041,0.539785,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.528736,0.521645,0.919708,0.745,0.34,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.979985,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.84154,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.9030899869919435,0.71633,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.1005,0.455376,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.517241,0.409091,0.905109,0.745,0.34,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.980526,0.642336,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.842256,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.3333333333333333,0.0,0.9542425094393249,0.714858,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.375269,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.248918,0.875912,0.745,0.31,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.980757,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.842154,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,1.0,0.719832,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.401613,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.528736,0.281385,0.875912,0.745,0.31,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.984544,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.845532,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.30102999566398114,0.716533,0.914329,0.692308,0.713873,0.668831,0.961106,0.6875,0.969986,0.953226,0.714286,0.494118,0.191617,0.7847,0.855072,0.215788,0.80916,0.724138,0.865801,0.963504,0.785,0.65,0.677419,0.433333,0.45625,0.671233,0.548,0.472222,0.979598,0.941606,0.896782,0.73543,0.63587,0.655844,0.772727,0.573529,0.640351,0.93617,0.759637,0.842461,0.981757,0.907812,0.790551,0.55,0.772973,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.47712125471966244,0.718664,0.904147,0.692308,0.713873,0.668831,0.954115,0.6875,0.970441,0.954301,0.547619,0.305882,0.155689,0.750789,0.855072,0.164113,0.557252,0.643678,0.84632,0.956204,0.765,0.65,0.677419,0.433333,0.45625,0.671233,0.248667,0.416667,0.981221,0.868613,0.782069,0.728955,0.63587,0.62987,0.772727,0.558824,0.578947,0.93617,0.759637,0.841642,0.982432,0.91875,0.529134,0.55,0.770946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.6020599913279623,0.721252,0.902648,0.692308,0.713873,0.668831,0.934125,0.6875,0.951342,0.936559,0.547619,0.241176,0.155689,0.670873,0.855072,0.164113,0.557252,0.597701,0.787879,0.956204,0.745,0.58,0.677419,0.433333,0.45625,0.671233,0.092,0.416667,0.982071,0.781022,0.781954,0.708603,0.63587,0.62987,0.772727,0.529412,0.578947,0.93617,0.759637,0.843587,0.971622,0.8875,0.497638,0.55,0.675676,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.6989700043360187,0.721963,0.902648,0.692308,0.713873,0.668831,0.689496,0.6875,0.932697,0.886559,0.547619,0.252941,0.155689,0.654837,0.855072,0.164113,0.557252,0.574713,0.668831,0.948905,0.745,0.55,0.677419,0.433333,0.45625,0.671233,0.045,0.416667,0.982612,0.708029,0.781954,0.708603,0.63587,0.62987,0.772727,0.411765,0.578947,0.574468,0.659864,0.844713,0.914865,0.78125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.7781512503836435,0.721658,0.902648,0.692308,0.713873,0.668831,0.667376,0.6875,0.881764,0.792473,0.547619,0.252941,0.155689,0.654837,0.862319,0.164113,0.557252,0.563218,0.632035,0.941606,0.745,0.41,0.677419,0.433333,0.45625,0.671233,0.0376667,0.416667,0.983539,0.671533,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.843996,0.642568,0.521875,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.8450980400142568,0.722064,0.902648,0.692308,0.713873,0.668831,0.666772,0.6875,0.62392,0.652151,0.547619,0.252941,0.155689,0.654837,0.710145,0.164113,0.557252,0.551724,0.606061,0.934307,0.745,0.41,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.983694,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.844406,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.9030899869919435,0.722115,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.256935,0.545699,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.528736,0.489177,0.919708,0.745,0.41,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.984235,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.84502,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.16666666666666666,0.0,0.9542425094393249,0.721912,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.100955,0.470968,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.528736,0.32684,0.905109,0.745,0.31,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.984312,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.845634,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.749112,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.836744,0.789785,0.547619,0.252941,0.155689,0.654837,0.855072,0.164113,0.557252,0.586207,0.677489,0.948905,0.765,0.56,0.677419,0.433333,0.45625,0.671233,0.0383333,0.416667,0.989645,0.678832,0.781954,0.708603,0.63587,0.636364,0.818182,0.573529,0.578947,0.574468,0.666667,0.822909,0.934459,0.609375,0.507087,0.565094,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,0.30102999566398114,0.739166,0.970522,0.846154,0.979769,0.746753,0.962933,0.973958,0.989995,0.975806,0.761905,0.758824,0.227545,0.843586,0.855072,0.612438,0.824427,0.942529,0.937229,0.956204,0.77,0.74,0.677419,0.733333,0.59375,0.712329,0.86,1.0,0.987481,0.963504,0.970805,0.755782,0.63587,0.753247,1.0,0.823529,0.95614,0.978723,0.764172,0.847681,0.982432,0.9625,0.856693,0.55,0.812162,0.740741,0.681159,0.942494,0.655914,0.531987,0.46875
0.0,1.0,0.0,0.6666666666666666,0.0,0.47712125471966244,0.743022,0.971075,0.692308,0.933526,0.727273,0.96482,0.973958,0.994998,0.981183,0.809524,0.747059,0.215569,0.830442,0.847826,0.273521,0.816794,0.931034,0.941558,0.956204,0.76,0.68,0.677419,0.7,0.521875,0.671233,0.743667,0.944444,0.988485,0.941606,0.905632,0.747456,0.63587,0.746753,1.0,0.838235,0.877193,0.978723,0.764172,0.847272,0.982432,0.964062,0.889764,0.55,0.810811,0.740741,0.681159,0.942494,0.666667,0.387205,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,0.6020599913279623,0.744494,0.960499,0.692308,0.734104,0.727273,0.960487,0.78125,0.990905,0.983333,0.738095,0.588235,0.192814,0.800999,0.847826,0.164113,0.78626,0.873563,0.941558,0.956204,0.765,0.65,0.677419,0.6,0.45625,0.671233,0.523333,0.583333,0.988717,0.941606,0.809425,0.740056,0.63587,0.746753,1.0,0.838235,0.649123,0.978723,0.764172,0.845532,0.981757,0.954688,0.822047,0.55,0.797973,0.740741,0.681159,0.942494,0.645161,0.296296,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,0.6989700043360187,0.746169,0.941715,0.692308,0.713873,0.668831,0.94954,0.6875,0.99045,0.980108,0.714286,0.464706,0.172455,0.757361,0.847826,0.164113,0.557252,0.873563,0.928571,0.956204,0.73,0.65,0.677419,0.433333,0.45625,0.671233,0.298667,0.416667,0.988717,0.883212,0.781954,0.73913,0.63587,0.681818,1.0,0.808824,0.587719,1.0,0.76644,0.839697,0.981757,0.94375,0.755906,0.55,0.790541,0.740741,0.681159,0.942494,0.645161,0.299663,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,0.7781512503836435,0.747082,0.927193,0.692308,0.713873,0.668831,0.926651,0.6875,0.984084,0.971505,0.666667,0.341176,0.162874,0.692692,0.855072,0.164113,0.557252,0.758621,0.91342,0.956204,0.74,0.65,0.677419,0.433333,0.45625,0.671233,0.162,0.416667,0.988949,0.839416,0.781954,0.741906,0.63587,0.662338,1.0,0.779412,0.578947,0.957447,0.76644,0.836626,0.974324,0.9375,0.6,0.55,0.789189,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,0.8450980400142568,0.748199,0.916223,0.692308,0.713873,0.668831,0.718365,0.6875,0.981355,0.955914,0.571429,0.294118,0.158084,0.658517,0.855072,0.164113,0.557252,0.632184,0.885281,0.956204,0.74,0.63,0.677419,0.433333,0.45625,0.671233,0.0873333,0.416667,0.989104,0.773723,0.781954,0.712303,0.63587,0.636364,0.909091,0.75,0.578947,0.978723,0.76644,0.835295,0.960135,0.932812,0.549606,0.564151,0.783108,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,0.9030899869919435,0.748249,0.906397,0.692308,0.713873,0.668831,0.678142,0.6875,0.96271,0.926882,0.547619,0.252941,0.155689,0.654837,0.847826,0.164113,0.557252,0.597701,0.878788,0.956204,0.78,0.58,0.677419,0.433333,0.45625,0.671233,0.0593333,0.416667,0.989567,0.744526,0.781954,0.708603,0.63587,0.636364,0.863636,0.676471,0.578947,0.914894,0.76644,0.831815,0.880405,0.929688,0.522835,0.564151,0.549324,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.6666666666666666,0.0,0.9542425094393249,0.7483,0.903161,0.692308,0.713873,0.668831,0.66872,0.6875,0.929059,0.876344,0.547619,0.241176,0.155689,0.654837,0.862319,0.164113,0.557252,0.597701,0.705628,0.948905,0.79,0.57,0.677419,0.433333,0.45625,0.671233,0.0473333,0.416667,0.989645,0.708029,0.781954,0.708603,0.63587,0.636364,0.818182,0.661765,0.578947,0.765957,0.666667,0.827618,0.636486,0.885938,0.513386,0.564151,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,1.0,0.497209,0.903082,0.692308,0.713873,0.668831,0.668614,0.6875,0.0927694,0.172043,0.52381,0.288235,0.155689,0.654837,0.528986,0.164113,0.557252,0.528736,0.127706,0.583942,0.715,0.38,0.677419,0.433333,0.45625,0.671233,0.036,0.25,0.971329,0.649635,0.782299,0.708603,0.63587,0.668831,0.818182,0.382353,0.578947,0.574468,0.659864,0.754088,0.500676,0.503125,0.522835,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.30102999566398114,0.656044,0.903082,0.692308,0.82948,0.688312,0.959294,0.729167,0.952706,0.886022,0.52381,0.376471,0.197605,0.802313,0.891304,0.239665,0.832061,0.770115,0.595238,0.934307,0.715,0.66,0.677419,0.5,0.459375,0.671233,0.478333,0.472222,0.971329,0.941606,0.917816,0.73913,0.63587,0.675325,0.818182,0.676471,0.763158,0.978723,0.759637,0.830557,0.981757,0.90625,0.856693,0.55,0.777027,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.47712125471966244,0.497209,0.903082,0.692308,0.713873,0.668831,0.958479,0.6875,0.931787,0.501075,0.52381,0.335294,0.164072,0.770505,0.833333,0.164113,0.557252,0.724138,0.28355,0.854015,0.715,0.63,0.677419,0.433333,0.45625,0.671233,0.139,0.25,0.971329,0.927007,0.906092,0.73913,0.63587,0.668831,0.818182,0.647059,0.587719,0.93617,0.759637,0.755163,0.981081,0.915625,0.83622,0.55,0.779054,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.6020599913279623,0.497209,0.903082,0.692308,0.713873,0.668831,0.954417,0.6875,0.907231,0.232796,0.52381,0.311765,0.155689,0.7153,0.673913,0.164113,0.557252,0.609195,0.181818,0.737226,0.715,0.59,0.677419,0.433333,0.45625,0.671233,0.036,0.25,0.971329,0.839416,0.838506,0.720629,0.63587,0.668831,0.818182,0.558824,0.578947,0.93617,0.764172,0.754088,0.976351,0.921875,0.735433,0.55,0.777703,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.6989700043360187,0.497209,0.903082,0.692308,0.713873,0.668831,0.935242,0.6875,0.854025,0.172043,0.52381,0.305882,0.155689,0.657992,0.528986,0.164113,0.557252,0.586207,0.127706,0.656934,0.715,0.57,0.677419,0.433333,0.45625,0.671233,0.036,0.25,0.971329,0.744526,0.797816,0.708603,0.63587,0.668831,0.818182,0.558824,0.578947,0.93617,0.764172,0.754088,0.960135,0.89375,0.574803,0.55,0.604054,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.7781512503836435,0.497209,0.903082,0.692308,0.713873,0.668831,0.815736,0.6875,0.73397,0.172043,0.52381,0.288235,0.155689,0.654837,0.528986,0.164113,0.557252,0.574713,0.127706,0.635036,0.715,0.58,0.677419,0.433333,0.45625,0.671233,0.036,0.25,0.971329,0.693431,0.782644,0.708603,0.63587,0.668831,0.818182,0.529412,0.578947,0.574468,0.659864,0.754088,0.842568,0.765625,0.52126,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.8450980400142568,0.497209,0.903082,0.692308,0.713873,0.668831,0.668765,0.6875,0.374716,0.172043,0.52381,0.305882,0.155689,0.654837,0.528986,0.164113,0.557252,0.563218,0.127706,0.613139,0.715,0.42,0.677419,0.433333,0.45625,0.671233,0.036,0.25,0.971329,0.671533,0.782299,0.708603,0.63587,0.668831,0.818182,0.397059,0.578947,0.574468,0.659864,0.754088,0.825676,0.509375,0.522835,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.9030899869919435,0.497209,0.903082,0.692308,0.713873,0.668831,0.668614,0.6875,0.117326,0.172043,0.52381,0.311765,0.155689,0.654837,0.528986,0.164113,0.557252,0.551724,0.127706,0.605839,0.715,0.41,0.677419,0.433333,0.45625,0.671233,0.036,0.25,0.971329,0.656934,0.782299,0.708603,0.63587,0.668831,0.818182,0.382353,0.578947,0.574468,0.659864,0.754088,0.500676,0.503125,0.522835,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.0,0.0,0.9542425094393249,0.497209,0.903082,0.692308,0.713873,0.668831,0.668614,0.6875,0.0927694,0.172043,0.52381,0.347059,0.155689,0.654837,0.528986,0.164113,0.557252,0.54023,0.127706,0.59854,0.715,0.41,0.677419,0.433333,0.45625,0.671233,0.036,0.25,0.971329,0.649635,0.782299,0.708603,0.63587,0.668831,0.818182,0.382353,0.578947,0.574468,0.659864,0.754088,0.500676,0.503125,0.522835,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.733381,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.215553,0.554839,0.547619,0.252941,0.155689,0.654837,0.630435,0.164113,0.557252,0.551724,0.497835,0.919708,0.745,0.42,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.988563,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.845737,0.500676,0.503125,0.497638,0.553774,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,0.30102999566398114,0.725718,0.932718,0.692308,0.898844,0.714286,0.962148,0.807292,0.979536,0.966667,0.761905,0.7,0.2,0.817823,0.862319,0.296864,0.824427,0.793103,0.917749,0.963504,0.78,0.67,0.677419,0.666667,0.53125,0.671233,0.730667,0.972222,0.98408,0.941606,0.915057,0.745606,0.63587,0.75974,0.954545,0.735294,0.885965,0.978723,0.764172,0.844099,0.982432,0.923438,0.875591,0.55,0.783784,0.740741,0.681159,0.942494,0.666667,0.329966,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,0.47712125471966244,0.730031,0.927509,0.692308,0.713873,0.675325,0.960487,0.692708,0.984993,0.970968,0.714286,0.482353,0.198802,0.791798,0.862319,0.164113,0.732824,0.816092,0.909091,0.956204,0.795,0.64,0.677419,0.433333,0.45625,0.671233,0.489333,0.444444,0.985703,0.941606,0.836207,0.736355,0.63587,0.74026,0.954545,0.720588,0.631579,0.957447,0.76644,0.84502,0.981757,0.920312,0.837795,0.55,0.779054,0.740741,0.681159,0.942494,0.612903,0.299663,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,0.6020599913279623,0.730945,0.91792,0.692308,0.713873,0.668831,0.953285,0.6875,0.976808,0.964516,0.642857,0.347059,0.162874,0.742639,0.869565,0.164113,0.557252,0.701149,0.893939,0.956204,0.81,0.63,0.677419,0.433333,0.45625,0.671233,0.242,0.416667,0.986631,0.868613,0.781954,0.73358,0.63587,0.642857,0.863636,0.691176,0.578947,0.93617,0.76644,0.846555,0.983108,0.921875,0.530709,0.55,0.781081,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,0.6989700043360187,0.732011,0.905371,0.692308,0.713873,0.668831,0.914572,0.6875,0.973624,0.950538,0.547619,0.282353,0.155689,0.669558,0.869565,0.164113,0.557252,0.586207,0.839827,0.956204,0.79,0.57,0.677419,0.433333,0.45625,0.671233,0.0973333,0.416667,0.98779,0.79562,0.781954,0.711378,0.63587,0.62987,0.818182,0.617647,0.578947,0.93617,0.76644,0.847784,0.968919,0.923438,0.502362,0.55,0.779054,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,0.7781512503836435,0.733634,0.902648,0.692308,0.713873,0.668831,0.689284,0.6875,0.955889,0.917742,0.547619,0.241176,0.155689,0.654837,0.869565,0.164113,0.557252,0.574713,0.692641,0.956204,0.76,0.57,0.677419,0.433333,0.45625,0.671233,0.0576667,0.416667,0.988253,0.729927,0.781954,0.708603,0.63587,0.62987,0.772727,0.558824,0.578947,0.914894,0.764172,0.846658,0.920946,0.898438,0.499213,0.55,0.50473,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,0.8450980400142568,0.733533,0.902648,0.692308,0.713873,0.668831,0.668931,0.6875,0.912688,0.848387,0.547619,0.252941,0.155689,0.654837,0.847826,0.164113,0.557252,0.574713,0.666667,0.948905,0.745,0.56,0.677419,0.433333,0.45625,0.671233,0.0416667,0.416667,0.988331,0.693431,0.781954,0.708603,0.63587,0.62987,0.772727,0.544118,0.578947,0.574468,0.664399,0.847272,0.707432,0.7375,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
